ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-01-03 00:00:00,-0.00015506502502297658,-0.00560554800811283,0.007076035280260923,-0.00015506502502297658,-0.00015506502502297658,0.0005327155441964902,0.0005327155441964902,0.0005327155441964902,0.0003388689911758397,0.0003388689911758397,0.0003388689911758397,0.00019384655302065055,0.00019384655302065055,0.00019384655302065055,0.0,0.0,0.0,0.00037765051917351363
2019-01-03 01:00:00,-0.00015508626461904396,-0.0062086758689194055,0.006178814214583059,-0.00015508626461904396,-0.00015508626461904396,0.00045588553911311895,0.00045588553911311895,0.00045588553911311895,0.00027756126157443996,0.00027756126157443996,0.00027756126157443996,0.000178324277538679,0.000178324277538679,0.000178324277538679,0.0,0.0,0.0,0.00030079927449407496
2019-01-03 02:00:00,-0.00015510750421511137,-0.0064543311530979395,0.006894748329093324,-0.00015510750421511137,-0.00015510750421511137,0.00031803213006429673,0.00031803213006429673,0.00031803213006429673,0.00015841220801313132,0.00015841220801313132,0.00015841220801313132,0.0001596199220511654,0.0001596199220511654,0.0001596199220511654,0.0,0.0,0.0,0.00016292462584918536
2019-01-03 03:00:00,-0.00015512874381117878,-0.005994391562759643,0.006554141837588618,-0.00015512874381117878,-0.00015512874381117878,0.00021462889669214362,0.00021462889669214362,0.00021462889669214362,7.65846652238721e-05,7.65846652238721e-05,7.65846652238721e-05,0.0001380442314682715,0.0001380442314682715,0.0001380442314682715,0.0,0.0,0.0,5.950015288096484e-05
2019-01-03 04:00:00,-0.00015514998340724617,-0.0058295130411008984,0.006295030630056865,-0.00015514998340724617,-0.00015514998340724617,0.00018445702815481364,0.00018445702815481364,0.00018445702815481364,7.049871269729223e-05,7.049871269729223e-05,7.049871269729223e-05,0.00011395831545752137,0.00011395831545752137,0.00011395831545752137,0.0,0.0,0.0,2.9307044747567477e-05
2019-01-03 05:00:00,-0.00015517122300331358,-0.005927131205501884,0.006636909762044082,-0.00015517122300331358,-0.00015517122300331358,0.00018749981740898898,0.00018749981740898898,0.00018749981740898898,9.97310480462156e-05,9.97310480462156e-05,9.97310480462156e-05,8.776876936277338e-05,8.776876936277338e-05,8.776876936277338e-05,0.0,0.0,0.0,3.23285944056754e-05
2019-01-03 06:00:00,-0.000155192462599381,-0.006290163185552128,0.006079786715118482,-0.000155192462599381,-0.000155192462599381,0.00016054874584759633,0.00016054874584759633,0.00016054874584759633,0.00010062661398259162,0.00010062661398259162,0.00010062661398259162,5.992213186500473e-05,5.992213186500473e-05,5.992213186500473e-05,0.0,0.0,0.0,5.356283248215336e-06
2019-01-03 07:00:00,-0.00015521370219544837,-0.006542601880094684,0.006233144256082234,-0.00015521370219544835,-0.00015521370219544835,8.932143599111037e-05,8.932143599111037e-05,8.932143599111037e-05,5.8422684692168336e-05,5.8422684692168336e-05,5.8422684692168336e-05,3.089875129894202e-05,3.089875129894202e-05,3.089875129894202e-05,0.0,0.0,0.0,-6.5892266204338e-05
2019-01-03 08:00:00,-0.00015523494179151578,-0.00618779508408736,0.005714886411062116,-0.00015523494179151578,-0.00015523494179151578,2.184150676991093e-05,2.184150676991093e-05,2.184150676991093e-05,2.0635366344426306e-05,2.0635366344426306e-05,2.0635366344426306e-05,1.2061404254846235e-06,1.2061404254846235e-06,1.2061404254846235e-06,0.0,0.0,0.0,-0.00013339343502160485
2019-01-03 09:00:00,-0.00015525618138758317,-0.006471778793292519,0.0057223211230707,-0.00015525618138758317,-0.00015525618138758317,1.0458104552860443e-05,1.0458104552860443e-05,1.0458104552860443e-05,3.908619811197449e-05,3.908619811197449e-05,3.908619811197449e-05,-2.8628093559114047e-05,-2.8628093559114047e-05,-2.8628093559114047e-05,0.0,0.0,0.0,-0.00014479807683472274
2019-01-03 10:00:00,-0.00015527742098365058,-0.006012088528777777,0.005689676219962462,-0.00015527742098365058,-0.00015527742098365058,4.487285803977572e-05,4.487285803977572e-05,4.487285803977572e-05,0.00010293650915860821,0.00010293650915860821,0.00010293650915860821,-5.806365111883247e-05,-5.806365111883247e-05,-5.806365111883247e-05,0.0,0.0,0.0,-0.00011040456294387486
2019-01-03 11:00:00,-0.00015529866057971796,-0.006480176675247546,0.005934704268686361,-0.00015529866057971796,-0.00015529866057971796,4.930630553488352e-05,4.930630553488352e-05,4.930630553488352e-05,0.00013586148295458838,0.00013586148295458838,0.00013586148295458838,-8.655517741970488e-05,-8.655517741970488e-05,-8.655517741970488e-05,0.0,0.0,0.0,-0.00010599235504483445
2019-01-03 12:00:00,-0.00015531990017578537,-0.006555695707886826,0.006136082737576186,-0.00015531990017578537,-0.00015531990017578537,-4.8008420515160926e-05,-4.8008420515160926e-05,-4.8008420515160926e-05,6.555161312372957e-05,6.555161312372957e-05,6.555161312372957e-05,-0.00011356003363889052,-0.00011356003363889052,-0.00011356003363889052,0.0,0.0,0.0,-0.0002033283206909463
2019-01-03 13:00:00,-0.00015534113977185276,-0.006469394870919936,0.005472223171051888,-0.00015534113977185276,-0.00015534113977185276,-0.00024003332452980937,-0.00024003332452980937,-0.00024003332452980937,-0.00010148722477182382,-0.00010148722477182382,-0.00010148722477182382,-0.00013854609975798553,-0.00013854609975798553,-0.00013854609975798553,0.0,0.0,0.0,-0.0003953744643016621
2019-01-03 14:00:00,-0.00015536237936792017,-0.007293466942135305,0.005053726786924693,-0.00015536237936792017,-0.00015536237936792017,-0.0004367291502850052,-0.0004367291502850052,-0.0004367291502850052,-0.00027572964488304156,-0.00027572964488304156,-0.00027572964488304156,-0.00016099950540196363,-0.00016099950540196363,-0.00016099950540196363,0.0,0.0,0.0,-0.0005920915296529254
2019-01-03 15:00:00,-0.00015538361896398758,-0.00618926726869288,0.005783515517990679,-0.00015538361896398758,-0.00015538361896398758,-0.000539426087947944,-0.000539426087947944,-0.000539426087947944,-0.00035899390227993344,-0.00035899390227993344,-0.00035899390227993344,-0.0001804321856680105,-0.0001804321856680105,-0.0001804321856680105,0.0,0.0,0.0,-0.0006948097069119316
2019-01-03 16:00:00,-0.00015540485856005496,-0.0070525858403365895,0.005469204033548544,-0.00015540485856005496,-0.00015540485856005496,-0.0005239870125591439,-0.0005239870125591439,-0.0005239870125591439,-0.00032759785165695844,-0.00032759785165695844,-0.00032759785165695844,-0.00019638916090218545,-0.00019638916090218545,-0.00019638916090218545,0.0,0.0,0.0,-0.0006793918711191988
